2019-07-29;PLARTER00016;PLN;4.3;3;0.01
2019-07-29;PLATREM00017;PLN;2.1;5;0.01
2019-07-29;PLGRNKT00019;PLN;0.4;20;0.01
2019-07-29;PLINPRO00015;PLN;5.4;2;0.01
2019-07-29;PLKRNRC00012;PLN;4.14;3;0.01
2019-07-29;PLKRVTM00010;PLN;4.1;3;0.01
2019-07-29;PLCAMMD00032;PLN;4.7;3;0.01
2019-07-29;PLODRTS00017;PLN;5.1;2;0.01
2019-07-29;PLWDM0000029;PLN;1.55;8;0.01
2019-07-29;PLNFI0500012;PLN;0.968;14;0.01
2019-07-29;PLSIMPL00011;PLN;6.45;2;0.01
2019-07-29;PLPRESC00018;PLN;2.06;5;0.01
2019-07-29;PLNFI0800016;PLN;0.84;28;0.02
2019-07-29;PLAPLS000016;PLN;10.5;2;0.02
2019-07-29;PLBTCOM00016;PLN;10.38;2;0.02
2019-07-29;PLCPTLP00015;PLN;1.5;10;0.02
2019-07-29;PLELKOP00013;PLN;0.678;33;0.02
2019-07-29;PLGLBLC00011;PLN;1.6;10;0.02
2019-07-29;PLLBPRT00013;PLN;10.55;2;0.02
2019-07-29;FR0000060873;PLN;9.8;2;0.02
2019-07-29;PLREMAK00016;PLN;9.9;2;0.02
2019-07-29;PLSUWAR00014;PLN;12;2;0.02
2019-07-29;PLPRCHM00014;PLN;17.1;2;0.03
2019-07-29;PLRFMET00016;PLN;11.5;3;0.03
2019-07-29;PLTALEX00017;PLN;14.6;2;0.03
2019-07-29;PLEFEKT00018;PLN;21.4;2;0.04
2019-07-29;PLMLPGR00017;PLN;44;1;0.04
2019-07-29;PLPROJP00018;PLN;18.7;2;0.04
2019-07-29;PLDRZPL00032;PLN;1.315;38;0.05
2019-07-29;PLTRMRX00011;PLN;0.98;48;0.05
2019-07-29;PLCELPD00013;PLN;6;10;0.06
2019-07-29;PLCPPRK00037;PLN;5.45;11;0.06
2019-07-29;PLELZAB00010;PLN;3.82;15;0.06
2019-07-29;PLMRCOR00016;PLN;7.3;10;0.07
2019-07-29;NL0009805613;PLN;84;1;0.08
2019-07-29;PLZPUE000012;PLN;100;1;0.1
2019-07-29;PLSLRCP00021;PLN;0.565;188;0.11
2019-07-29;PLFEERM00018;PLN;10.7;11;0.12
2019-07-29;PLQNTUM00018;PLN;15;8;0.12
2019-07-29;PLSESCM00013;PLN;27;5;0.14
2019-07-29;AT0000827209;PLN;5.66;25;0.14
2019-07-29;PLELPO000016;PLN;1.03;151;0.16
2019-07-29;PLDGA0000019;PLN;7.22;27;0.19
2019-07-29;PLNVITA00018;PLN;40;5;0.2
2019-07-29;PLTRAST00020;PLN;0.58;435;0.25
2019-07-29;PLWADEX00018;PLN;6.42;43;0.27
2019-07-29;PLTXM0000015;PLN;0.1;3300;0.33
2019-07-29;PLARHCM00016;PLN;13.75;25;0.34
2019-07-29;PLSNZKA00033;PLN;87.5;4;0.35
2019-07-29;PLTRNSP00013;PLN;3.185;125;0.4
2019-07-29;PLPGO0000014;PLN;1.68;247;0.41
2019-07-29;PLESSYS00030;PLN;2.3;200;0.46
2019-07-29;NL0011882741;PLN;1.82;275;0.48
2019-07-29;PLKLNR000017;PLN;9.38;52;0.49
2019-07-29;PLNFI0400015;PLN;0.672;802;0.56
2019-07-29;PLDREWX00012;PLN;0.45;1301;0.59
2019-07-29;PLMSTPH00016;PLN;5.78;102;0.59
2019-07-29;LU0122624777;PLN;1.6;400;0.61
2019-07-29;PLNFI0700018;PLN;1.32;473;0.62
2019-07-29;PLERGZB00014;PLN;32.8;22;0.72
2019-07-29;PLMXCMS00016;PLN;19.3;38;0.73
2019-07-29;PLPCCEX00010;PLN;1.68;494;0.83
2019-07-29;PLTRCZN00016;PLN;16.9;50;0.85
2019-07-29;EE3100126368;PLN;9.16;100;0.92
2019-07-29;PLINTRL00013;PLN;2.72;350;0.95
2019-07-29;PLPWRMD00011;PLN;2.77;362;1
2019-07-29;PLZTKMA00017;PLN;64;16;1.02
2019-07-29;PLINTMS00019;PLN;3.89;265;1.03
2019-07-29;PLLZPSK00019;PLN;3.78;288;1.08
2019-07-29;PLMOJ0000015;PLN;0.66;1666;1.1
2019-07-29;PLLKMDW00049;PLN;14;80;1.12
